Entity,Code,Year,Oil (% equivalent primary energy),Coal (% equivalent primary energy),Solar (% equivalent primary energy),Nuclear (% equivalent primary energy),Hydro (% equivalent primary energy),Wind (% equivalent primary energy),Gas (% equivalent primary energy),Other renewables (% equivalent primary energy)
Japan,JPN,2004,48.749855,20.413372,0.05870972,12.664911,4.2321877,0.06648357,12.914192,0.90028894
Japan,JPN,2005,47.831997,21.312574,0.07452643,12.856175,3.546054,0.08732377,13.208924,1.0824181
Japan,JPN,2006,46.2243,20.998621,0.09087285,13.296307,4.0439086,0.097219184,14.170992,1.0770085
Japan,JPN,2007,45.277622,22.281572,0.10577461,12.246497,3.4081511,0.12533039,15.430776,1.1226976
Japan,JPN,2008,44.377182,23.295328,0.12002179,11.17745,3.4778192,0.13626373,16.317406,1.0967538
Japan,JPN,2009,43.588516,21.418806,0.15347949,13.281857,3.5511658,0.17271987,16.687923,1.1440316
Japan,JPN,2010,41.28048,22.898308,0.18705869,13.180839,4.158159,0.18444407,16.916708,1.1552223
Japan,JPN,2011,43.572506,22.922556,0.26815343,7.707873,4.066648,0.21983345,20.020315,1.1785223
Japan,JPN,2012,46.874603,24.38883,0.3640368,0.8525487,3.8073256,0.23344772,22.190765,1.2453948
Japan,JPN,2013,45.146664,25.56996,0.6382671,0.69285876,3.9225023,0.2538065,22.412004,1.3153921
Japan,JPN,2014,43.988808,25.792376,1.1873883,0,4.120058,0.25282356,23.219824,1.3756481
Japan,JPN,2015,42.827286,26.394314,1.7561657,0.22074503,4.3606544,0.26554918,22.414257,1.6864289
Japan,JPN,2016,42.109013,26.687414,2.2182593,0.86855495,4.066575,0.27344534,22.265392,1.4175808
Japan,JPN,2017,40.99809,26.754948,2.72758,1.4029071,3.987219,0.2930232,22.10486,1.626181
Japan,JPN,2018,39.88686,26.340473,3.1218371,2.3683374,4.076388,0.3239166,21.98048,1.8001643
Japan,JPN,2019,39.563957,26.504755,3.4736297,3.2294586,3.7758524,0.34603184,21.031807,1.970413
Japan,JPN,2020,37.917778,26.679838,4.142932,2.2751858,4.268597,0.43115342,21.8619,2.3030553
Japan,JPN,2021,36.81715,27.477894,4.8514614,3.084482,4.1784005,0.43314257,20.789448,2.262027
Japan,JPN,2022,37.043022,27.551865,5.386496,2.613455,3.93911,0.42993832,20.277302,2.642631
Kazakhstan,KAZ,1985,31.015,55.71397,,0,1.9355252,,11.335508,
Kazakhstan,KAZ,1986,27.618929,57.226562,,0,1.7365297,,13.417983,
Kazakhstan,KAZ,1987,26.105743,58.150364,,0,2.035726,,13.708168,
Kazakhstan,KAZ,1988,25.291115,58.52214,,0,2.3956878,,13.791063,
Kazakhstan,KAZ,1989,26.217335,56.741524,,0.033952188,2.5382574,,14.468932,
Kazakhstan,KAZ,1990,29.825432,52.396317,0,0,2.5343888,0,15.243864,0
Kazakhstan,KAZ,1991,30.120665,51.200397,0,0.1781977,2.4798365,0,16.02091,0
Kazakhstan,KAZ,1992,28.50683,52.25168,0,0.15536876,2.3956668,0,16.690454,0
Kazakhstan,KAZ,1993,24.942402,53.74915,0,0.16929026,3.0152721,0,18.123882,0
Kazakhstan,KAZ,1994,21.953474,59.0276,0,0.16182706,4.0728307,0,14.784269,0
Kazakhstan,KAZ,1995,23.885643,53.06195,0,0.037701003,4.114585,0,18.900112,0
Kazakhstan,KAZ,1996,23.19777,54.440086,0,0.04811995,4.1591706,0,18.154856,0
Kazakhstan,KAZ,1997,26.469437,53.002018,0,0.18554571,4.181545,0,16.161463,0
Kazakhstan,KAZ,1998,23.350422,55.39328,0,0.0579216,4.193706,0,17.004677,0
Kazakhstan,KAZ,1999,20.488129,54.57127,0,0,4.455529,0,20.485075,0
Kazakhstan,KAZ,2000,24.939894,56.109673,0,0,6.022824,0,12.927609,0
Kazakhstan,KAZ,2001,22.14633,62.31452,0,0,5.7042646,0,9.834887,0
Kazakhstan,KAZ,2002,22.212257,61.977757,0,0,6.120414,0,9.689568,0
Kazakhstan,KAZ,2003,22.107626,62.431343,0,0,5.382556,0,10.078479,0
Kazakhstan,KAZ,2004,22.069448,62.62668,0,0,4.701576,0,10.602297,0
Kazakhstan,KAZ,2005,22.019981,61.60903,0,0,4.432412,0,11.938572,0
Kazakhstan,KAZ,2006,23.431211,60.341816,0,0,4.047025,0,12.179944,0
Kazakhstan,KAZ,2007,22.925423,59.843826,0,0,3.8181744,0,13.412574,0
Kazakhstan,KAZ,2008,21.731026,61.57685,0,0,3.2849114,0,13.407209,0
Kazakhstan,KAZ,2009,19.684433,62.827957,0,0,3.3547347,0,14.132874,0
Kazakhstan,KAZ,2010,18.929138,63.193935,0,0,3.624057,0,14.252872,0
Kazakhstan,KAZ,2011,22.104351,60.615604,0,0,3.1190367,0.00005816055,14.160951,0
Kazakhstan,KAZ,2012,22.453255,60.04957,0.000007853646,0,2.856213,0.0009966654,14.639957,0
Kazakhstan,KAZ,2013,22.767265,59.185642,0.00029139177,0,2.8609097,0.0016833297,15.18421,0
Kazakhstan,KAZ,2014,22.208853,55.709957,0.0004341463,0,2.8952909,0.0046481104,19.18082,0
Kazakhstan,KAZ,2015,25.026564,49.51873,0.01936134,0,3.8869407,0.0552364,21.492935,0.00023660928
Kazakhstan,KAZ,2016,23.285334,51.455635,0.032802828,0,4.3119993,0.10203506,20.81137,0.0008229873
Kazakhstan,KAZ,2017,22.056713,52.418167,0.031745095,0,3.8411818,0.11642037,21.534893,0.00088128366
Kazakhstan,KAZ,2018,22.92389,52.724655,0.046538882,0,3.4184535,0.12694094,20.758562,0.0009652754
Kazakhstan,KAZ,2019,22.94804,49.252094,0.1266865,0,3.236181,0.22898638,24.206066,0.0019478748
Kazakhstan,KAZ,2020,21.853909,50.477325,0.43251985,0,3.376235,0.35953727,23.497694,0.0027728097
Kazakhstan,KAZ,2021,21.559275,47.86631,0.5231998,0,2.9574363,0.56096727,26.531809,0.0010047033
Kazakhstan,KAZ,2022,24.943897,45.975685,0.50967705,0,2.7680466,0.7608468,25.041092,0.00075923296
Latvia,LVA,1985,63.913113,7.94382,,0,8.286784,,19.856274,
Latvia,LVA,1986,57.883095,10.787549,,0,8.983882,,22.34547,
Latvia,LVA,1987,51.56706,10.825157,,0,12.136782,,25.471004,
Latvia,LVA,1988,48.992054,11.512571,,0,10.432146,,29.063225,
Latvia,LVA,1989,48.986103,9.403905,,0,12.539953,,29.07004,
Latvia,LVA,1990,45.38902,9.529562,0,0,15.375505,0,29.705917,0
Latvia,LVA,1991,47.75745,9.064095,0,0,12.153858,0,31.024593,0
Latvia,LVA,1992,51.03244,11.139658,0,0,13.070239,0,24.757658,0
Latvia,LVA,1993,52.92257,11.81323,0,0,17.300793,0,17.963413,0
Latvia,LVA,1994,51.764774,9.172503,0,0,20.521252,0,18.541468,0
Latvia,LVA,1995,49.77911,6.9725385,0,0,19.48626,0,23.76209,0
Latvia,LVA,1996,56.29658,7.0259266,0,0,13.264133,0.0071312804,23.406237,0
Latvia,LVA,1997,49.61698,6.2309103,0,0,20.903784,0.0141576445,23.234169,0
Latvia,LVA,1998,43.5424,4.2235546,0,0,28.072592,0.013008602,24.148441,0
Latvia,LVA,1999,47.772182,3.8450985,0,0,21.123388,0.015323443,27.244005,0
Latvia,LVA,2000,40.09934,4.0538774,0,0,22.079021,0.03916108,33.72861,0
Latvia,LVA,2001,43.415928,3.5120704,0,0,20.466904,0.021673385,32.559868,0.023550332
Latvia,LVA,2002,42.730854,2.8066835,0,0,17.531887,0.078267455,36.774483,0.0778158
Latvia,LVA,2003,43.666695,2.5488007,0,0,16.218838,0.3435585,37.033035,0.18907952
Latvia,LVA,2004,41.68605,1.7155638,0,0,19.666185,0.3099525,36.35597,0.26627636
Latvia,LVA,2005,42.81439,2.003647,0,0,20.281467,0.28659946,34.262714,0.2855175
Latvia,LVA,2006,42.489227,2.263682,0,0,17.234653,0.2938451,37.330868,0.30815944
Latvia,LVA,2007,44.763283,2.7146535,0,0,16.826769,0.32631487,35.032295,0.2919306
Latvia,LVA,2008,43.63691,2.6869013,0,0,18.892586,0.35245085,34.076057,0.31064075
Latvia,LVA,2009,41.95019,2.268711,0,0,22.031574,0.3059058,32.9791,0.34966484
Latvia,LVA,2010,41.752995,2.5524042,0,0,19.669918,0.27381414,34.69733,0.4241711
Latvia,LVA,2011,42.946148,2.902078,0.0012444288,0,17.96334,0.44177243,34.23948,0.8640022
Latvia,LVA,2012,41.367935,2.3207202,0.0011931101,0,22.072578,0.6442803,31.050974,2.0002174
Latvia,LVA,2013,43.440445,1.9101801,0.001232198,0,17.94081,0.7331581,31.788391,3.6225297
Latvia,LVA,2014,47.417675,1.7097169,0.0013297002,0,13.257116,0.6714988,31.01449,5.241022
Latvia,LVA,2015,48.60658,1.3048602,0.0012901814,0,12.050294,0.9482834,30.526543,5.880387
Latvia,LVA,2016,47.04097,1.0693088,0.0022980836,0,15.214285,0.78207105,29.654217,5.9038973
Latvia,LVA,2017,43.650185,0.98059595,0.0023907938,0,23.802656,0.81504416,24.426962,6.065547
Latvia,LVA,2018,43.78,1.2937399,0.007731068,0,14.767231,0.74115217,31.483498,6.9151073
Latvia,LVA,2019,48.833263,1.0631063,0.018442418,0,12.390289,0.90535897,29.258934,6.602814
Latvia,LVA,2020,47.01181,0.69147795,0.031158395,0,16.73338,1.1368102,26.268518,6.757177
Latvia,LVA,2021,46.711582,0.5162628,0.041948322,0,16.711414,0.87288517,27.332188,6.488456
Latvia,LVA,2022,52.063232,0.598975,0.044670377,0,18.080196,1.2797843,20.429218,6.4447336
Lithuania,LTU,1985,56.660664,5.234123,,14.8863125,0.6436672,,22.575235,
Lithuania,LTU,1986,51.380795,6.6018724,,16.817524,0.68190074,,24.5179,
Lithuania,LTU,1987,53.820126,6.2033668,,14.918789,0.6134985,,24.444221,
Lithuania,LTU,1988,49.308308,5.9584947,,19.830824,0.6201881,,24.282196,
Lithuania,LTU,1989,46.70236,5.1395307,,23.795412,0.57254976,,23.79015,
Lithuania,LTU,1990,43.91486,4.5918674,0,23.937105,0.6063068,0,26.94986,0
Lithuania,LTU,1991,45.691864,4.851393,0,22.598972,0.46823943,0,26.38953,0
Lithuania,LTU,1992,39.213314,3.7113495,0,31.763157,0.7032567,0,24.608925,0
Lithuania,LTU,1993,43.62193,4.2076187,0,34.016026,1.1363113,0,17.018114,0
Lithuania,LTU,1994,46.845905,4.048279,0,24.77631,1.5144594,0,22.815054,0
Lithuania,LTU,1995,38.057957,2.8934205,0,34.008415,1.1181905,0,23.922007,0
Lithuania,LTU,1996,36.31013,2.4429064,0,36.850533,0.89794135,0,23.498486,0
Lithuania,LTU,1997,38.984455,2.1418035,0,34.46675,0.88122153,0,23.525766,0
Lithuania,LTU,1998,41.652958,1.7419116,0,36.22888,1.1615424,0,19.214708,0
Lithuania,LTU,1999,40.935055,1.7971046,0,31.865215,1.3940034,0,24.008625,0
Lithuania,LTU,2000,35.959496,1.3756102,0,30.61348,1.2857236,0,30.765682,0
Lithuania,LTU,2001,35.426353,1.0678596,0,35.095722,1.0477604,0,27.355307,0.0069953864
Lithuania,LTU,2002,30.73306,1.6131306,0,40.667095,1.0584362,0,25.915163,0.013109458
Lithuania,LTU,2003,28.069036,1.9870232,0,42.190628,0.92312676,0,26.808304,0.021878434
Lithuania,LTU,2004,29.733875,1.9073749,0,40.59702,1.1780095,0.0033617292,26.55174,0.018620146
Lithuania,LTU,2005,35.299927,2.2902248,0,30.268347,1.3752071,0.0054922793,30.696205,0.023811398
Lithuania,LTU,2006,36.888138,3.2573235,0,26.358232,1.2608151,0.04349817,31.852991,0.08905074
Lithuania,LTU,2007,33.23828,2.957766,0,27.195984,1.212283,0.30580887,34.285187,0.17571074
Lithuania,LTU,2008,36.41377,2.5347407,0,27.466,1.1626965,0.37927216,31.082603,0.2267634
Lithuania,LTU,2009,34.511097,2.1739914,0,32.30297,1.3161134,0.48916125,28.180513,0.36164692
Lithuania,LTU,2010,47.530235,3.661059,0,0,2.2793128,0.94549304,44.074196,0.71361595
Lithuania,LTU,2011,44.430965,4.06978,0.00040273616,0,1.9327302,1.9129959,46.161522,0.73166716
Lithuania,LTU,2012,45.13764,3.9619625,0.009192985,0,1.6879139,2.1587553,45.00566,1.0144231
Lithuania,LTU,2013,47.47188,4.932214,0.1925671,0,2.2403138,2.5906317,39.69983,1.7973403
Lithuania,LTU,2014,48.179115,4.325837,0.3233379,0,1.7637417,2.8307567,39.26719,2.086616
Lithuania,LTU,2015,50.42645,3.3184152,0.30878937,0,1.4727515,3.4135315,37.60263,2.2296586
Lithuania,LTU,2016,53.85912,3.2989018,0.27325243,0,1.8651016,4.6674786,32.876064,2.1524823
Lithuania,LTU,2017,52.914818,3.356148,0.2636199,0,2.3353617,5.2871284,32.468693,2.341819
Lithuania,LTU,2018,54.714233,3.472633,0.3236214,0,1.6106328,4.2788277,31.620417,2.4483004
Lithuania,LTU,2019,55.090546,3.257654,0.33886266,0,1.2847776,5.5772877,30.440113,2.4018478
Lithuania,LTU,2020,52.058075,2.5627716,0.48121288,0,1.1227055,5.797344,33.579933,2.6979196
Lithuania,LTU,2021,52.71772,3.07704,0.71171147,0,1.4312562,5.0793366,31.763367,3.1194181
Lithuania,LTU,2022,58.75582,3.508553,0.845102,0,1.9110848,6.19228,25.24681,1.4596227
Lower-middle-income countries,,1965,47.806126,40.62829,0,0,8.109364,0,3.456221,0
Lower-middle-income countries,,1966,50.503548,37.98963,0,0,7.997121,0,3.5096948,0
Lower-middle-income countries,,1967,50.625984,37.100895,0,0,8.50508,0,3.7680383,0
Lower-middle-income countries,,1968,51.29428,35.657253,0,0,9.266531,0,3.7819347,0
Lower-middle-income countries,,1969,50.899117,34.854336,0,0.14274195,9.516809,0,4.586993,0
Lower-middle-income countries,,1970,52.425648,31.81761,0,0.24743062,9.870191,0,5.6391234,0
Lower-middle-income countries,,1971,53.376602,30.778154,0,0.18575613,9.80065,0,5.85884,0
Lower-middle-income countries,,1972,53.794605,30.583397,0,0.19477147,9.375169,0,6.052063,0
Lower-middle-income countries,,1973,55.268456,28.741392,0,0.37773368,9.13972,0,6.472695,0
Lower-middle-income countries,,1974,53.189075,30.869822,0,0.35843506,8.678183,0,6.9044905,0
Lower-middle-income countries,,1975,52.45956,30.759325,0,0.38402495,9.044274,0,7.352818,0
Lower-middle-income countries,,1976,52.54342,30.104092,0,0.41854465,9.080031,0,7.8539143,0
Lower-middle-income countries,,1977,53.197926,28.79378,0,0.261665,9.055713,0,8.690792,0.000120098426
Lower-middle-income countries,,1978,53.491093,26.384521,0,0.27835628,10.56918,0,9.276517,0.00034355538
Lower-middle-income countries,,1979,53.10082,25.952457,0,0.2532527,9.550346,0,11.075896,0.067218594
Lower-middle-income countries,,1980,52.16751,25.992805,0,0.25683728,9.510718,0,11.8643675,0.20775916
Lower-middle-income countries,,1981,50.497795,26.87838,0,0.24689494,9.255737,0,12.7504635,0.37072873
Lower-middle-income countries,,1982,51.29196,26.110415,0,0.21206145,8.154562,0,13.875982,0.35501674
Lower-middle-income countries,,1983,51.617188,25.609964,0,0.2791599,7.474657,0,14.598888,0.4201355
Lower-middle-income countries,,1984,51.614494,25.355513,0,0.34448782,7.7739015,0,14.481123,0.43047988
Lower-middle-income countries,,1985,40.152485,28.04565,0,2.3481953,4.6285977,0,24.580349,0.24472736
Lower-middle-income countries,,1986,39.51491,28.436384,0,1.9053576,4.6161137,0,25.302256,0.2249767
Lower-middle-income countries,,1987,39.410564,28.479948,0,2.1137488,4.469019,0,25.340328,0.18639493
Lower-middle-income countries,,1988,38.42315,27.784506,0,2.8489723,4.757695,0,25.993856,0.19182064
Lower-middle-income countries,,1989,38.72609,27.18391,0,2.4953651,4.945303,0,26.446236,0.20309712
Lower-middle-income countries,,1990,37.268635,27.087116,0,2.6487687,4.6990347,0.0010078525,28.068214,0.22722378
Lower-middle-income countries,,1991,37.32619,26.651155,0,2.5668113,4.949407,0.0037302903,28.283436,0.2192782
Lower-middle-income countries,,1992,36.389183,27.890514,0,2.601804,5.017332,0.0029721824,27.875095,0.22309679
Lower-middle-income countries,,1993,37.096508,28.121624,0,2.6947274,5.4456277,0.0032504085,26.406467,0.23179245
Lower-middle-income countries,,1994,37.544807,26.883041,0,2.440102,5.731982,0.0065392293,27.119535,0.2739908
Lower-middle-income countries,,1995,38.13106,26.84885,0.00003301446,2.467041,5.396853,0.016226765,26.858225,0.28171226
Lower-middle-income countries,,1996,37.774975,25.302618,0.0001925391,2.6920202,5.1864443,0.027905224,28.719288,0.2965571
Lower-middle-income countries,,1997,39.22783,25.644583,0.0001871129,2.6650443,4.6902766,0.030503158,27.413612,0.32796428
Lower-middle-income countries,,1998,38.565403,25.852087,0.0001822071,2.510003,5.475485,0.03252945,27.170376,0.39393687
Lower-middle-income countries,,1999,38.187416,24.849323,0.0001748867,2.350152,5.205277,0.04327005,28.909386,0.45500553
Lower-middle-income countries,,2000,37.88489,25.54169,0.00021377191,2.504831,4.6278367,0.049189124,28.873692,0.5176673
Lower-middle-income countries,,2001,37.501675,25.427467,0.00034732415,2.5070775,4.5427866,0.067855164,29.441595,0.5111959
Lower-middle-income countries,,2002,36.665108,25.524122,0.00040916388,2.460885,4.2973475,0.06582698,30.408161,0.4964609
Lower-middle-income countries,,2003,35.790245,26.294825,0.00050993764,2.4138255,4.3277,0.0782337,30.533604,0.48611072
Lower-middle-income countries,,2004,35.50384,25.853977,0.00057435426,2.4677835,4.9138913,0.13963711,30.552986,0.49085873
Lower-middle-income countries,,2005,34.755505,26.932335,0.0006375079,2.3145313,4.7749395,0.15124425,30.54677,0.45151976
Lower-middle-income countries,,2006,34.59036,26.97368,0.00043540582,2.24289,5.0554333,0.21899658,30.362713,0.48258957
Lower-middle-income countries,,2007,34.279373,27.983103,0.0015224009,2.1411545,4.973557,0.25486317,29.783308,0.50143373
Lower-middle-income countries,,2008,34.21235,28.763155,0.0016987764,1.9485365,4.4593267,0.30256665,29.67186,0.55565166
Lower-middle-income countries,,2009,34.062675,29.029251,0.0021402785,1.8083282,4.281071,0.33267608,29.802189,0.59773564
Lower-middle-income countries,,2010,33.083504,29.06102,0.0038688038,1.9307458,4.3282433,0.3840442,30.485758,0.6199127
Lower-middle-income countries,,2011,32.671192,29.345821,0.02028452,2.0146239,4.5412345,0.4425772,30.202154,0.64737785
Lower-middle-income countries,,2012,32.96658,30.388176,0.05031494,1.9589301,4.026019,0.48630264,29.306633,0.68682355
Lower-middle-income countries,,2013,32.801994,30.779076,0.0680207,1.8720925,4.7855353,0.5333418,28.301548,0.7061781
Lower-middle-income countries,,2014,31.701014,32.06183,0.08977046,1.8920202,4.6003437,0.5766307,28.142092,0.7392704
Lower-middle-income countries,,2015,31.847944,32.319214,0.11559563,1.8708136,4.269859,0.58713233,27.98856,0.8450333
Lower-middle-income countries,,2016,32.157135,32.143368,0.20606336,1.7437912,4.2227974,0.72943884,27.793863,0.7374072
Lower-middle-income countries,,2017,31.96072,31.805655,0.3509111,1.7707405,4.4783244,0.83764356,27.822924,0.7437732
Lower-middle-income countries,,2018,30.88837,32.9184,0.53649926,1.6893506,4.1988897,0.9343425,27.60036,0.9401366
Lower-middle-income countries,,2019,30.264536,33.390556,0.74787325,1.6762522,4.397437,0.99043775,27.15621,0.9662067
Lower-middle-income countries,,2020,28.415934,33.272274,1.0737377,1.6489141,4.5990067,1.0095699,28.420376,1.052781
Lower-middle-income countries,,2021,27.891102,34.551315,1.3357635,1.7011424,4.287539,1.0890896,27.48738,1.0942993
Lower-middle-income countries,,2022,29.069809,35.43142,1.5833186,1.4946496,4.4229608,1.1119798,25.072187,1.2024121
Luxembourg,LUX,1965,23.520117,75.868645,,0,0.61123115,,0,
Luxembourg,LUX,1966,27.933975,71.49202,,0,0.57401025,,0,
Luxembourg,LUX,1967,31.3247,68.01755,,0,0.6577615,,0,
Luxembourg,LUX,1968,31.97096,67.40788,,0,0.621158,,0,
Luxembourg,LUX,1969,32.893215,66.540825,,0,0.50225776,,0.06369784,
Luxembourg,LUX,1970,33.605026,65.70731,,0,0.53466296,,0.15299636,
Luxembourg,LUX,1971,36.386597,62.97946,,0,0.31431046,,0.31964132,
Luxembourg,LUX,1972,37.053455,60.10736,,0,0.35941938,,2.4797697,
Luxembourg,LUX,1973,38.839935,56.182343,,0,0.2993406,,4.6783805,
Luxembourg,LUX,1974,34.39455,58.979588,,0,0.43540335,,6.1904573,
Luxembourg,LUX,1975,36.928905,53.99037,,0,0.45285672,,8.62786,
Luxembourg,LUX,1976,39.929314,49.922665,,0,0.2848827,,9.8631315,
Luxembourg,LUX,1977,42.083706,46.099766,,0,0.58826274,,11.123267,0.10500123
Luxembourg,LUX,1978,40.736763,46.848022,,0,0.5379635,,11.7607975,0.116454005
Luxembourg,LUX,1979,36.73358,50.612514,,0,0.57129884,,11.961757,0.120847136
Luxembourg,LUX,1980,33.33631,54.46468,,0,0.6545399,,11.421566,0.12289931
Luxembourg,LUX,1981,37.45764,51.217495,,0,0.8181833,,10.334244,0.17243445
Luxembourg,LUX,1982,39.54642,50.341457,,0,0.7754191,,9.152654,0.1840457
Luxembourg,LUX,1983,40.289932,49.417244,,0,0.8179807,,9.288897,0.1859439
Luxembourg,LUX,1984,37.461338,52.217335,,0,0.80787724,,9.320562,0.1928886
Luxembourg,LUX,1985,38.769295,50.474052,,0,0.6375068,,9.941188,0.17795938
Luxembourg,LUX,1986,43.199593,45.88387,,0,0.806518,,9.938093,0.17192781
Luxembourg,LUX,1987,51.81195,34.978012,,0,0.99203575,,11.982583,0.23541827
Luxembourg,LUX,1988,51.89655,34.804142,,0,0.8895569,,12.169593,0.24015792
Luxembourg,LUX,1989,49.65285,37.535805,,0,0.589967,,12.048669,0.17271401
Luxembourg,LUX,1990,51.479332,34.447433,0,0,0.5571526,0,13.408637,0.10744888
Luxembourg,LUX,1991,55.807243,30.487118,0,0,0.62207633,0,12.971823,0.11173447
Luxembourg,LUX,1992,57.27055,28.637287,0,0,0.51691943,0,13.481407,0.09383008
Luxembourg,LUX,1993,56.369255,29.206259,0,0,0.48835087,0,13.820373,0.11576273
Luxembourg,LUX,1994,58.554916,26.190413,0,0,0.6518821,0,14.479394,0.123399064
Luxembourg,LUX,1995,63.094498,16.933697,0,0,0.76681316,0,19.021624,0.18336904
Luxembourg,LUX,1996,63.544357,15.51587,0,0,0.5083756,0,20.29009,0.14130105
Luxembourg,LUX,1997,67.798195,10.057507,0,0,0.7185016,0.025969962,21.241703,0.1581122
Luxembourg,LUX,1998,73.03024,3.4656172,0,0,1.0308491,0.098603114,22.209517,0.16516572
Luxembourg,LUX,1999,73.8373,3.3162181,0,0,0.7210175,0.15268607,21.800167,0.1726152
Luxembourg,LUX,2000,74.21421,3.4292128,0.00031791962,0,0.98160964,0.19665717,20.986212,0.19178541
Luxembourg,LUX,2001,73.52248,3.4539917,0.00033897554,0,0.86978143,0.17494068,21.771309,0.20717031
Luxembourg,LUX,2002,68.5345,1.966702,0.0003951414,0,0.6679301,0.16394389,28.468647,0.19787343
Luxembourg,LUX,2003,70.16217,1.4402668,0.008877312,0,0.5039565,0.16604832,27.480148,0.23852876
Luxembourg,LUX,2004,70.242455,1.7856102,0.051194325,0,0.5791043,0.21926354,26.859907,0.26247326
Luxembourg,LUX,2005,71.08382,1.7172923,0.09642968,0,0.5063896,0.28469583,26.030966,0.28040597
Luxembourg,LUX,2006,68.8062,2.0860124,0.116369724,0,0.6134967,0.31959003,27.716911,0.3414145
Luxembourg,LUX,2007,68.97672,1.8190126,0.1179037,0,0.65832394,0.36264142,26.646105,0.39908877
Luxembourg,LUX,2008,70.03374,1.7505503,0.113117926,0,0.746066,0.3421544,25.550608,0.44679904
Luxembourg,LUX,2009,68.55016,1.6347942,0.11921233,0,0.6210537,0.37244776,27.184566,0.5244106
Luxembourg,LUX,2010,68.17661,1.554821,0.117125005,0,0.5962632,0.3050683,27.768332,0.5359434
Luxembourg,LUX,2011,71.46406,1.3911849,0.14546756,0,0.35598382,0.36191705,24.590336,0.60795015
Luxembourg,LUX,2012,70.22034,1.3023834,0.21886677,0,0.5620881,0.4429481,25.491077,0.6258265
Luxembourg,LUX,2013,72.46783,1.2191905,0.43982607,0,0.71096367,0.49523228,22.650547,0.6581862
Luxembourg,LUX,2014,72.09007,1.4025068,0.5797117,0,0.6595449,0.48875386,22.148115,0.83078074
Luxembourg,LUX,2015,72.86125,1.3278929,0.649056,0,0.62109655,0.6373354,20.780415,0.93437386
Luxembourg,LUX,2016,73.747314,1.3950225,0.6323117,0,0.7276621,0.6398654,19.42338,1.0526948
Luxembourg,LUX,2017,73.89402,1.2353971,0.6507774,0,0.5138935,1.4089361,18.174189,1.2339405
Luxembourg,LUX,2018,74.68919,1.0460025,0.6765184,0,0.5286674,1.4506189,17.123562,1.4930936
Luxembourg,LUX,2019,74.13372,1.1253653,0.72680086,0,0.5959726,1.5679458,16.823603,1.8775165
Luxembourg,LUX,2020,70.17404,1.1039546,1.0457729,0,0.59403616,2.2771003,17.84124,2.9345222
Luxembourg,LUX,2021,70.707115,1.1309679,1.0895318,0,0.64585346,1.9005368,18.00075,2.866676
Luxembourg,LUX,2022,72.16354,1.3164577,1.4450552,0,0.46117952,2.2332432,15.66921,2.9096518
Malaysia,MYS,1970,91.36572,0.42039594,0,0,8.029954,,0.18392324,0
Malaysia,MYS,1971,91.103584,0.9644186,0,0,6.2558084,0,1.6761893,0
Malaysia,MYS,1972,89.50034,2.1962464,0,0,6.1961737,0,2.1072435,0
Malaysia,MYS,1973,90.36962,1.9841963,0,0,5.646239,0,1.9999375,0
Malaysia,MYS,1974,88.87381,1.9571692,0,0,5.05663,0,4.112391,0
Malaysia,MYS,1975,90.123146,0.17251176,0,0,4.8979263,0,4.8064137,0
Malaysia,MYS,1976,90.566376,0.1716608,0,0,4.1376095,0,5.124366,0
